DataHora,Satelite,Pais,Estado,Municipio,Bioma,DiaSemChuva,Precipitacao,RiscoFogo,FRP,Latitude,Longitude
2026/03/01 19:17:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazônia,19.0,0.0,1.0,7.9,3.41755,-60.8131
2026/03/01 19:17:00,AQUA_M-T,Brasil,RORAIMA,UIRAMUTÃ,Amazônia,20.0,0.0,1.0,10.3,4.35829,-59.87676
2026/03/01 19:17:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazônia,19.0,0.0,1.0,21.5,3.41627,-60.82182
2026/03/01 19:17:00,AQUA_M-T,Brasil,RORAIMA,AMAJARI,Amazônia,21.0,0.0,1.0,34.0,3.61943,-61.65125
2026/03/01 19:17:00,AQUA_M-T,Brasil,RORAIMA,AMAJARI,Amazônia,21.0,0.0,0.99,89.2,3.61814,-61.66002
2026/03/01 19:17:00,AQUA_M-T,Brasil,RORAIMA,PACARAIMA,Amazônia,18.0,0.0,1.0,10.4,4.25826,-61.0164
2026/03/01 19:17:00,AQUA_M-T,Brasil,RORAIMA,NORMANDIA,Amazônia,14.0,0.0,1.0,31.5,4.07038,-60.14208
2026/03/01 19:17:00,AQUA_M-T,Brasil,RORAIMA,NORMANDIA,Amazônia,10.0,0.0,1.0,7.4,3.63799,-60.2006
2026/03/01 19:17:00,AQUA_M-T,Brasil,RORAIMA,UIRAMUTÃ,Amazônia,22.0,0.0,1.0,9.7,4.35694,-59.88604
2026/03/01 19:17:00,AQUA_M-T,Brasil,RORAIMA,NORMANDIA,Amazônia,12.0,0.0,1.0,11.4,3.57129,-60.32968
2026/03/01 19:17:00,AQUA_M-T,Brasil,RORAIMA,NORMANDIA,Amazônia,16.0,0.0,1.0,13.5,3.91028,-59.91151
2026/03/01 19:17:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazônia,19.0,0.0,1.0,22.0,3.46417,-60.81664
2026/03/01 19:17:00,AQUA_M-T,Brasil,RORAIMA,NORMANDIA,Amazônia,14.0,0.0,1.0,7.4,3.99171,-60.12125
2026/03/01 19:17:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazônia,22.0,0.0,1.0,25.2,3.47931,-60.77428
2026/03/01 19:17:00,AQUA_M-T,Brasil,RORAIMA,NORMANDIA,Amazônia,12.0,0.0,1.0,12.7,3.57259,-60.3208
2026/03/01 19:17:00,AQUA_M-T,Brasil,RORAIMA,NORMANDIA,Amazônia,11.0,0.0,1.0,15.5,3.63929,-60.19165
2026/03/01 19:17:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazônia,19.0,0.0,1.0,24.8,3.44794,-60.80534
2026/03/02 18:08:00,AQUA_M-T,Brasil,MINAS GERAIS,CARMO DO PARANAÍBA,Cerrado,2.0,0.0,-999.0,8.6,-19.00613,-46.30478
2026/03/02 18:08:00,AQUA_M-T,Brasil,MINAS GERAIS,BETIM,Mata Atlântica,2.0,0.1,-999.0,12.6,-19.96352,-44.12297
2026/03/02 18:08:00,AQUA_M-T,Brasil,MINAS GERAIS,PIUMHI,Cerrado,3.0,0.0,-999.0,14.8,-20.46212,-45.96384
2026/03/02 18:08:00,AQUA_M-T,Brasil,MINAS GERAIS,PONTE NOVA,Mata Atlântica,2.0,0.0,0.0,5.5,-20.3065,-42.94443
2026/03/02 18:08:00,AQUA_M-T,Brasil,MINAS GERAIS,CARMO DO PARANAÍBA,Cerrado,2.0,0.0,-999.0,12.7,-19.00814,-46.32117
2026/03/02 18:08:00,AQUA_M-T,Brasil,MINAS GERAIS,RESENDE COSTA,Mata Atlântica,2.0,0.0,0.01,12.0,-20.82533,-44.33004
2026/03/02 18:08:00,AQUA_M-T,Brasil,MINAS GERAIS,IGARATINGA,Cerrado,2.0,0.0,-999.0,5.7,-19.95587,-44.71199
2026/03/02 18:08:00,AQUA_M-T,Brasil,SÃO PAULO,CASA BRANCA,Cerrado,3.0,0.0,0.09,17.8,-21.82562,-47.09547
2026/03/02 18:10:00,AQUA_M-T,Brasil,GOIÁS,GOIÂNIA,Cerrado,3.0,0.0,0.05,31.9,-16.5412,-49.26052
2026/03/02 18:13:00,AQUA_M-T,Brasil,MATO GROSSO,SÃO JOSÉ DO XINGU,Amazônia,0.0,2.9,0.0,40.9,-11.04443,-52.36548
2026/03/02 18:13:00,AQUA_M-T,Brasil,MATO GROSSO,SÃO JOSÉ DO XINGU,Amazônia,1.0,0.82,0.0,43.0,-10.98586,-52.62903
2026/03/02 18:13:00,AQUA_M-T,Brasil,MATO GROSSO,QUERÊNCIA,Amazônia,0.0,3.37,0.0,28.3,-11.78915,-52.82573
2026/03/02 18:13:00,AQUA_M-T,Brasil,BAHIA,FORMOSA DO RIO PRETO,Cerrado,3.0,14.53,0.0,8.0,-11.436,-46.3693
2026/03/02 18:15:00,AQUA_M-T,Brasil,MARANHÃO,BURITI,Cerrado,1.0,10.23,0.0,9.4,-3.92298,-43.12805
2026/03/02 19:53:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazônia,29.0,0.0,1.0,61.4,2.84675,-60.82185
2026/03/03 18:45:00,AQUA_M-T,Brasil,SANTA CATARINA,OTACÍLIO COSTA,Mata Atlântica,6.0,0.0,0.27,31.7,-27.39045,-50.02645
2026/03/03 18:45:00,AQUA_M-T,Brasil,SANTA CATARINA,PAINEL,Mata Atlântica,6.0,0.0,0.26,17.7,-27.84474,-50.05529
2026/03/03 18:45:00,AQUA_M-T,Brasil,RIO GRANDE DO SUL,GLORINHA,Mata Atlântica,7.0,0.0,0.22,5.3,-29.79937,-50.80963
2026/03/03 18:45:00,AQUA_M-T,Brasil,RIO GRANDE DO SUL,SANTA MARIA DO HERVAL,Mata Atlântica,7.0,0.0,0.32,7.0,-29.44202,-50.96436
2026/03/03 18:45:00,AQUA_M-T,Brasil,RIO GRANDE DO SUL,IPÊ,Mata Atlântica,6.0,0.0,0.44,16.3,-28.69576,-51.36152
2026/03/03 18:45:00,AQUA_M-T,Brasil,RIO GRANDE DO SUL,PORTÃO,Mata Atlântica,7.0,0.0,0.33,5.7,-29.61145,-51.26888
2026/03/03 18:45:00,AQUA_M-T,Brasil,SANTA CATARINA,SANTA CECÍLIA,Mata Atlântica,6.0,0.0,0.1,4.5,-26.99705,-50.59636
2026/03/03 18:45:00,AQUA_M-T,Brasil,SANTA CATARINA,SANTA CECÍLIA,Mata Atlântica,6.0,0.0,0.1,6.4,-26.99564,-50.58572
2026/03/03 18:45:00,AQUA_M-T,Brasil,RIO GRANDE DO SUL,MORRO REUTER,Mata Atlântica,7.0,0.0,0.34,20.4,-29.48745,-51.09295
2026/03/03 18:45:00,AQUA_M-T,Brasil,RIO GRANDE DO SUL,IPÊ,Mata Atlântica,6.0,0.0,0.5,6.7,-28.69728,-51.3737
2026/03/03 18:45:00,AQUA_M-T,Brasil,SANTA CATARINA,ITAIÓPOLIS,Mata Atlântica,5.0,0.0,0.12,19.7,-26.63884,-49.85211
2026/03/03 18:45:00,AQUA_M-T,Brasil,SANTA CATARINA,BRAÇO DO NORTE,Mata Atlântica,6.0,0.0,0.2,3.9,-28.1881,-49.13531
2026/03/03 18:45:00,AQUA_M-T,Brasil,SANTA CATARINA,JOSÉ BOITEUX,Mata Atlântica,5.0,0.0,0.08,6.8,-26.90094,-49.62313
2026/03/03 18:45:00,AQUA_M-T,Brasil,RIO GRANDE DO SUL,SANTA MARIA DO HERVAL,Mata Atlântica,7.0,0.0,0.32,6.0,-29.45155,-50.96251
2026/03/03 18:45:00,AQUA_M-T,Brasil,SANTA CATARINA,CORREIA PINTO,Mata Atlântica,2.0,0.0,0.24,45.5,-27.61257,-50.44968
2026/03/03 18:45:00,AQUA_M-T,Brasil,SANTA CATARINA,BRAÇO DO NORTE,Mata Atlântica,6.0,0.0,0.2,4.8,-28.18667,-49.12516
2026/03/03 18:45:00,AQUA_M-T,Brasil,SANTA CATARINA,PAINEL,Mata Atlântica,6.0,0.0,0.32,9.1,-27.84616,-50.06585
2026/03/03 18:45:00,AQUA_M-T,Brasil,RIO GRANDE DO SUL,SANTA MARGARIDA DO SUL,Pampa,6.0,0.2,0.86,30.8,-30.46478,-54.2032
2026/03/03 18:45:00,AQUA_M-T,Brasil,SANTA CATARINA,LEOBERTO LEAL,Mata Atlântica,5.0,0.0,0.08,5.8,-27.38662,-49.27443
2026/03/03 18:45:00,AQUA_M-T,Brasil,SANTA CATARINA,OTACÍLIO COSTA,Mata Atlântica,5.0,0.0,0.27,21.8,-27.39185,-50.03677
2026/03/03 18:45:00,AQUA_M-T,Brasil,SANTA CATARINA,CAMPOS NOVOS,Mata Atlântica,6.0,0.0,0.51,114.6,-27.3493,-51.44995
2026/03/03 18:45:00,AQUA_M-T,Brasil,SANTA CATARINA,LAGES,Mata Atlântica,7.0,0.0,0.64,6.4,-27.66578,-50.02449
2026/03/03 18:45:00,AQUA_M-T,Brasil,SANTA CATARINA,SANTA CECÍLIA,Mata Atlântica,6.0,0.0,0.09,7.5,-26.94121,-50.51352
2026/03/03 18:45:00,AQUA_M-T,Brasil,SANTA CATARINA,TREZE DE MAIO,Mata Atlântica,6.0,0.0,0.46,10.2,-28.61459,-49.1576
2026/03/03 18:45:00,AQUA_M-T,Brasil,SANTA CATARINA,JABORÁ,Mata Atlântica,5.0,1.72,0.09,8.3,-27.19598,-51.76566
2026/03/03 18:45:00,AQUA_M-T,Brasil,SANTA CATARINA,PRESIDENTE GETÚLIO,Mata Atlântica,6.0,0.0,0.33,14.2,-27.08063,-49.78579
2026/03/03 18:45:00,AQUA_M-T,Brasil,RIO GRANDE DO SUL,LINHA NOVA,Mata Atlântica,7.0,0.0,0.39,7.5,-29.46393,-51.22238
2026/03/03 18:45:00,AQUA_M-T,Brasil,SANTA CATARINA,CORREIA PINTO,Mata Atlântica,2.0,0.0,0.25,14.0,-27.61396,-50.46022
2026/03/03 18:47:00,AQUA_M-T,Brasil,MINAS GERAIS,PRATA,Cerrado,3.0,0.0,0.2,13.3,-19.16934,-49.22359
2026/03/03 18:47:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,5.0,0.0,0.66,13.8,-24.71912,-49.14082
2026/03/03 18:47:00,AQUA_M-T,Brasil,PARANÁ,ARARUNA,Mata Atlântica,2.0,0.0,0.94,23.0,-24.02577,-52.56573
2026/03/03 18:47:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,5.0,0.0,0.98,6.2,-24.8357,-49.37138
2026/03/03 18:47:00,AQUA_M-T,Brasil,PARANÁ,CONGONHINHAS,Mata Atlântica,6.0,0.0,0.53,6.3,-23.49907,-50.53252
2026/03/03 18:47:00,AQUA_M-T,Brasil,PARANÁ,CASCAVEL,Mata Atlântica,4.0,0.0,0.21,72.8,-25.22302,-53.28986
2026/03/03 18:47:00,AQUA_M-T,Brasil,PARANÁ,CORONEL DOMINGOS SOARES,Mata Atlântica,4.0,1.1,0.08,24.4,-26.11231,-51.75394
2026/03/03 18:47:00,AQUA_M-T,Brasil,SÃO PAULO,CHAVANTES,Mata Atlântica,8.0,0.0,0.92,4.4,-23.07138,-49.74525
2026/03/03 18:47:00,AQUA_M-T,Brasil,SÃO PAULO,ANALÂNDIA,Cerrado,5.0,0.0,0.36,66.1,-22.15371,-47.56121
2026/03/03 18:47:00,AQUA_M-T,Brasil,PARANÁ,TERRA BOA,Mata Atlântica,0.0,0.0,0.75,9.9,-23.73644,-52.47853
2026/03/03 18:47:00,AQUA_M-T,Brasil,PARANÁ,CASTRO,Mata Atlântica,6.0,0.0,0.21,13.0,-24.83689,-49.62848
2026/03/03 18:47:00,AQUA_M-T,Brasil,PARANÁ,SANTA MARIANA,Mata Atlântica,6.0,0.0,0.6,76.7,-23.07674,-50.54437
2026/03/03 18:47:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,5.0,0.0,0.48,11.0,-24.90064,-49.30369
2026/03/03 18:47:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CAMAPUÃ,Cerrado,4.0,0.2,0.47,12.4,-18.94295,-53.44825
2026/03/03 18:47:00,AQUA_M-T,Brasil,PARANÁ,CASCAVEL,Mata Atlântica,5.0,0.0,0.39,17.1,-25.22142,-53.27627
2026/03/03 18:47:00,AQUA_M-T,Brasil,PARANÁ,CAMPO MAGRO,Mata Atlântica,5.0,0.1,0.21,44.7,-25.27131,-49.50084
2026/03/03 18:47:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,SIDROLÂNDIA,Cerrado,6.0,0.0,0.15,13.0,-20.91392,-55.17249
2026/03/03 18:47:00,AQUA_M-T,Brasil,PARANÁ,ARARUNA,Mata Atlântica,2.0,0.0,0.97,21.4,-24.0238,-52.57251
2026/03/03 18:47:00,AQUA_M-T,Brasil,PARANÁ,CAMPO MAGRO,Mata Atlântica,5.0,0.1,0.21,5.8,-25.2727,-49.51054
2026/03/03 18:47:00,AQUA_M-T,Brasil,PARANÁ,APUCARANA,Mata Atlântica,0.0,0.0,0.13,8.4,-23.66889,-51.42999
2026/03/03 18:47:00,AQUA_M-T,Brasil,GOIÁS,ITAJÁ,Cerrado,4.0,0.0,0.04,24.6,-18.81124,-51.61105
2026/03/03 18:47:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,ÁGUA CLARA,Cerrado,5.0,0.0,0.33,10.7,-19.46907,-53.1092
2026/03/03 18:47:00,AQUA_M-T,Brasil,SÃO PAULO,EMBAÚBA,Mata Atlântica,5.0,0.0,0.12,11.1,-21.00321,-48.82657
2026/03/03 18:47:00,AQUA_M-T,Brasil,PARANÁ,TERRA BOA,Mata Atlântica,0.0,0.0,0.74,15.4,-23.73827,-52.47255
2026/03/03 18:47:00,AQUA_M-T,Brasil,GOIÁS,ITAJÁ,Cerrado,4.0,0.0,0.02,11.0,-18.81878,-51.60019
2026/03/03 18:47:00,AQUA_M-T,Brasil,SÃO PAULO,DESCALVADO,Cerrado,5.0,0.0,0.25,12.1,-21.98206,-47.70432
2026/03/03 18:47:00,AQUA_M-T,Brasil,PARANÁ,CORONEL DOMINGOS SOARES,Mata Atlântica,3.0,1.1,0.07,17.1,-26.11385,-51.76576
2026/03/03 18:47:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CASSILÂNDIA,Cerrado,5.0,0.0,0.54,8.0,-19.13552,-51.95202
2026/03/03 18:47:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,5.0,0.0,0.18,12.0,-24.89641,-49.27476
2026/03/03 18:47:00,AQUA_M-T,Brasil,PARANÁ,ADRIANÓPOLIS,Mata Atlântica,5.0,0.0,0.1,7.8,-24.73709,-48.58612
2026/03/03 18:47:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,5.0,0.0,0.9,16.2,-24.72054,-49.15044
2026/03/03 18:47:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,5.0,0.0,0.18,5.7,-24.895,-49.26511
2026/03/03 18:47:00,AQUA_M-T,Brasil,SÃO PAULO,TORRINHA,Cerrado,5.0,0.0,0.3,7.4,-22.40328,-48.1418
2026/03/03 18:47:00,AQUA_M-T,Brasil,PARANÁ,CAMPO MAGRO,Mata Atlântica,5.0,0.1,0.21,6.6,-25.20849,-49.4588
2026/03/03 18:47:00,AQUA_M-T,Brasil,SÃO PAULO,IACANGA,Mata Atlântica,5.0,0.0,0.52,23.1,-21.94549,-49.00446
2026/03/03 18:47:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal,6.0,0.0,0.55,50.1,-20.43205,-57.99327
2026/03/03 18:47:00,AQUA_M-T,Brasil,MINAS GERAIS,UBERLÂNDIA,Cerrado,3.0,0.0,0.02,7.3,-19.08382,-48.33748
2026/03/03 18:47:00,AQUA_M-T,Brasil,PARANÁ,CASTRO,Mata Atlântica,6.0,0.0,0.2,11.5,-24.83828,-49.63815
2026/03/03 18:47:00,AQUA_M-T,Brasil,PARANÁ,ARARUNA,Mata Atlântica,2.0,0.0,0.98,15.1,-24.02726,-52.57775
2026/03/03 18:47:00,AQUA_M-T,Brasil,SÃO PAULO,DESCALVADO,Cerrado,5.0,0.0,0.24,29.6,-21.98379,-47.71513
2026/03/03 18:47:00,AQUA_M-T,Brasil,SANTA CATARINA,ABELARDO LUZ,Mata Atlântica,6.0,0.0,0.13,9.0,-26.50437,-52.18361
2026/03/03 18:47:00,AQUA_M-T,Brasil,SÃO PAULO,PARAÍSO,Mata Atlântica,5.0,0.0,0.12,5.5,-21.00171,-48.81684
2026/03/03 18:47:00,AQUA_M-T,Brasil,SÃO PAULO,SANTO ANTÔNIO DO ARACANGUÁ,Mata Atlântica,5.0,0.0,0.65,13.0,-20.92537,-50.5282
2026/03/03 18:49:00,AQUA_M-T,Brasil,MATO GROSSO,BOM JESUS DO ARAGUAIA,Amazônia,0.0,13.38,0.0,9.7,-11.95708,-51.76489
2026/03/03 18:49:00,AQUA_M-T,Brasil,MATO GROSSO,ROSÁRIO OESTE,Cerrado,0.0,3.14,0.0,19.0,-14.63247,-55.53401
2026/03/03 18:49:00,AQUA_M-T,Brasil,MATO GROSSO,PEIXOTO DE AZEVEDO,Amazônia,0.0,5.4,0.01,7.4,-10.41263,-53.46522
2026/03/03 18:49:00,AQUA_M-T,Brasil,MATO GROSSO,UNIÃO DO SUL,Amazônia,0.0,1.2,0.0,10.7,-11.37127,-54.16876
2026/03/03 18:49:00,AQUA_M-T,Brasil,MATO GROSSO,SINOP,Amazônia,1.0,1.03,0.0,5.6,-11.81203,-55.22675
2026/03/03 18:49:00,AQUA_M-T,Brasil,MATO GROSSO,ITAÚBA,Amazônia,0.0,5.16,0.0,8.3,-11.26457,-55.26268
2026/03/03 18:49:00,AQUA_M-T,Brasil,MATO GROSSO,ITAÚBA,Amazônia,0.0,4.82,0.0,6.6,-11.09078,-55.26622
2026/03/03 18:49:00,AQUA_M-T,Brasil,MATO GROSSO,PARANATINGA,Cerrado,0.0,8.19,0.0,11.7,-14.44413,-54.41957
2026/03/03 18:49:00,AQUA_M-T,Brasil,MATO GROSSO,UNIÃO DO SUL,Amazônia,0.0,1.37,0.0,8.4,-11.35672,-54.13127
2026/03/03 18:49:00,AQUA_M-T,Brasil,MATO GROSSO,MARCELÂNDIA,Amazônia,0.0,3.64,0.0,8.8,-10.85043,-53.94067
2026/03/03 18:49:00,AQUA_M-T,Brasil,MATO GROSSO,CLÁUDIA,Amazônia,0.0,6.18,0.0,10.7,-11.38066,-55.00769
2026/03/03 18:49:00,AQUA_M-T,Brasil,MATO GROSSO,NOSSA SENHORA DO LIVRAMENTO,Pantanal,3.0,3.08,0.18,17.2,-15.98636,-56.43461
2026/03/03 18:49:00,AQUA_M-T,Brasil,MATO GROSSO,ITAÚBA,Amazônia,0.0,3.25,0.01,11.6,-11.05971,-55.56015
2026/03/03 18:49:00,AQUA_M-T,Brasil,MATO GROSSO,SÃO JOSÉ DO XINGU,Amazônia,2.0,20.82,0.0,6.2,-10.66291,-52.70829
2026/03/03 18:49:00,AQUA_M-T,Brasil,MATO GROSSO,ARENÁPOLIS,Amazônia,1.0,1.49,0.0,16.0,-14.39313,-56.88251
2026/03/03 18:49:00,AQUA_M-T,Brasil,MATO GROSSO,MATUPÁ,Amazônia,0.0,31.16,0.0,6.2,-10.01904,-54.45874
2026/03/03 18:49:00,AQUA_M-T,Brasil,MATO GROSSO,UNIÃO DO SUL,Amazônia,0.0,0.98,0.0,9.0,-11.72358,-54.17896
2026/03/03 18:49:00,AQUA_M-T,Brasil,MATO GROSSO,TABAPORÃ,Amazônia,0.0,0.28,0.0,9.7,-11.59842,-56.13672
2026/03/03 18:49:00,AQUA_M-T,Brasil,MATO GROSSO,ROSÁRIO OESTE,Cerrado,0.0,3.34,0.0,20.1,-14.63417,-55.54691
2026/03/03 18:49:00,AQUA_M-T,Brasil,MATO GROSSO,TABAPORÃ,Amazônia,0.0,0.2,0.0,13.5,-11.54173,-56.10622
2026/03/03 18:49:00,AQUA_M-T,Brasil,MATO GROSSO,CHAPADA DOS GUIMARÃES,Cerrado,0.0,0.4,0.0,11.8,-15.2165,-55.23944
2026/03/03 18:49:00,AQUA_M-T,Brasil,MATO GROSSO,CLÁUDIA,Amazônia,0.0,2.19,0.0,10.9,-11.29432,-54.80569
2026/03/03 18:49:00,AQUA_M-T,Brasil,MATO GROSSO,CLÁUDIA,Amazônia,0.0,6.68,0.0,8.1,-11.65272,-55.04943
2026/03/03 18:49:00,AQUA_M-T,Brasil,MATO GROSSO,SAPEZAL,Cerrado,0.0,31.62,0.0,28.9,-13.26761,-58.80117
2026/03/03 18:49:00,AQUA_M-T,Brasil,MATO GROSSO,CLÁUDIA,Amazônia,0.0,5.45,0.0,9.8,-11.39571,-54.8068
2026/03/03 18:49:00,AQUA_M-T,Brasil,MATO GROSSO,UNIÃO DO SUL,Amazônia,0.0,0.7,0.0,8.8,-11.24305,-54.57314
2026/03/03 18:49:00,AQUA_M-T,Brasil,GOIÁS,AURILÂNDIA,Cerrado,3.0,0.31,0.01,5.2,-16.78195,-50.54219
2026/03/03 18:49:00,AQUA_M-T,Brasil,MATO GROSSO,CLÁUDIA,Amazônia,0.0,9.75,0.0,12.4,-11.55914,-55.03539
2026/03/03 18:49:00,AQUA_M-T,Brasil,MATO GROSSO,NOVA SANTA HELENA,Amazônia,0.0,1.63,0.0,9.4,-11.14072,-54.819
2026/03/03 18:49:00,AQUA_M-T,Brasil,GOIÁS,SERRANÓPOLIS,Cerrado,5.0,0.0,0.17,7.9,-18.22627,-51.83616
2026/03/03 18:49:00,AQUA_M-T,Brasil,MATO GROSSO,UNIÃO DO SUL,Amazônia,0.0,0.7,0.0,10.8,-11.64469,-54.15058
2026/03/03 18:49:00,AQUA_M-T,Brasil,MATO GROSSO,NOVA MUTUM,Cerrado,0.0,26.41,0.0,11.8,-13.70646,-55.92702
2026/03/03 18:49:00,AQUA_M-T,Brasil,GOIÁS,AURILÂNDIA,Cerrado,3.0,0.35,0.0,7.8,-16.77315,-50.54365
2026/03/03 18:51:00,AQUA_M-T,Brasil,PARÁ,ÓBIDOS,Amazônia,1.0,0.8,0.0,6.3,-1.89423,-55.46856
2026/03/03 18:51:00,AQUA_M-T,Brasil,AMAZONAS,PRESIDENTE FIGUEIREDO,Amazônia,2.0,0.0,0.0,16.8,-1.79784,-60.04127
2026/03/03 18:51:00,AQUA_M-T,Brasil,AMAZONAS,BARREIRINHA,Amazônia,4.0,0.0,0.0,42.5,-3.07753,-57.1201
2026/03/03 18:51:00,AQUA_M-T,Brasil,PARÁ,ALENQUER,Amazônia,3.0,0.0,0.03,6.1,-1.548,-54.9321
2026/03/03 18:51:00,AQUA_M-T,Brasil,PARÁ,ÓBIDOS,Amazônia,2.0,0.0,0.0,15.9,-1.6006,-55.53874
2026/03/03 18:51:00,AQUA_M-T,Brasil,PARÁ,ÓBIDOS,Amazônia,4.0,0.0,0.01,10.5,-1.22953,-55.59032
2026/03/03 18:51:00,AQUA_M-T,Brasil,PARÁ,ALMEIRIM,Amazônia,2.0,0.0,0.02,17.9,-1.37022,-52.46456
2026/03/03 18:51:00,AQUA_M-T,Brasil,PARÁ,ORIXIMINÁ,Amazônia,0.0,0.0,0.0,22.5,-1.64412,-56.0335
2026/03/03 18:51:00,AQUA_M-T,Brasil,PARÁ,ALENQUER,Amazônia,4.0,0.0,0.03,73.5,-1.51546,-54.5273
2026/03/03 18:51:00,AQUA_M-T,Brasil,PARÁ,JURUTI,Amazônia,0.0,1.03,0.0,5.9,-2.26851,-56.00397
2026/03/03 18:51:00,AQUA_M-T,Brasil,AMAZONAS,CAAPIRANGA,Amazônia,4.0,0.0,0.01,18.4,-3.08072,-61.56942
2026/03/03 18:51:00,AQUA_M-T,Brasil,PARÁ,PRAINHA,Amazônia,2.0,0.0,0.08,10.6,-1.30454,-53.66054
2026/03/03 18:51:00,AQUA_M-T,Brasil,PARÁ,MONTE ALEGRE,Amazônia,3.0,0.0,0.51,8.4,-1.51778,-53.97771
2026/03/03 18:51:00,AQUA_M-T,Brasil,PARÁ,RURÓPOLIS,Amazônia,3.0,0.0,0.08,29.7,-4.15602,-55.1401
2026/03/03 18:51:00,AQUA_M-T,Brasil,PARÁ,MONTE ALEGRE,Amazônia,3.0,0.2,0.16,17.8,-1.96865,-54.26365
2026/03/03 18:51:00,AQUA_M-T,Brasil,PARÁ,TERRA SANTA,Amazônia,3.0,0.74,0.0,6.5,-1.94944,-56.34758
2026/03/03 18:51:00,AQUA_M-T,Brasil,PARÁ,ÓBIDOS,Amazônia,3.0,0.0,0.0,5.1,-1.37389,-55.70143
2026/03/03 18:51:00,AQUA_M-T,Brasil,PARÁ,ALMEIRIM,Amazônia,3.0,0.0,0.09,7.3,-1.29107,-53.11935
2026/03/03 18:51:00,AQUA_M-T,Brasil,PARÁ,ALMEIRIM,Amazônia,2.0,0.0,0.08,32.1,-1.28836,-53.10085
2026/03/03 18:51:00,AQUA_M-T,Brasil,PARÁ,ALENQUER,Amazônia,3.0,0.0,0.22,29.4,-1.82764,-54.5012
2026/03/03 18:51:00,AQUA_M-T,Brasil,PARÁ,MONTE ALEGRE,Amazônia,3.0,0.2,0.23,14.0,-1.83128,-54.02301
2026/03/03 18:51:00,AQUA_M-T,Brasil,PARÁ,SANTARÉM,Amazônia,0.0,0.64,0.0,5.0,-2.3675,-55.29495
2026/03/03 18:51:00,AQUA_M-T,Brasil,PARÁ,MONTE ALEGRE,Amazônia,4.0,0.0,0.07,5.9,-1.46314,-54.59719
2026/03/03 18:51:00,AQUA_M-T,Brasil,PARÁ,PLACAS,Amazônia,2.0,0.0,0.02,5.5,-3.57295,-54.63371
2026/03/03 18:51:00,AQUA_M-T,Brasil,AMAZONAS,BORBA,Amazônia,2.0,0.0,0.0,10.2,-4.49514,-58.87582
2026/03/03 18:51:00,AQUA_M-T,Brasil,PARÁ,ALMEIRIM,Amazônia,2.0,0.0,0.09,39.3,-1.28972,-53.11011
2026/03/03 18:51:00,AQUA_M-T,Brasil,PARÁ,RURÓPOLIS,Amazônia,3.0,0.0,0.09,45.9,-4.16495,-55.13877
2026/03/03 18:51:00,AQUA_M-T,Brasil,PARÁ,MONTE ALEGRE,Amazônia,3.0,0.2,0.11,15.1,-1.83257,-54.03175
2026/03/03 18:51:00,AQUA_M-T,Brasil,PARÁ,MONTE ALEGRE,Amazônia,3.0,0.2,0.06,12.2,-1.96992,-54.27235
2026/03/03 18:51:00,AQUA_M-T,Brasil,PARÁ,ÓBIDOS,Amazônia,4.0,0.0,0.01,16.4,-1.21805,-55.58934
2026/03/03 18:51:00,AQUA_M-T,Brasil,PARÁ,MONTE ALEGRE,Amazônia,2.0,0.0,0.1,8.2,-1.38092,-53.97673
2026/03/03 18:51:00,AQUA_M-T,Brasil,PARÁ,BELTERRA,Amazônia,1.0,0.0,0.0,6.0,-3.15732,-55.01481
2026/03/03 18:51:00,AQUA_M-T,Brasil,PARÁ,ÓBIDOS,Amazônia,4.0,0.0,0.01,16.2,-1.21672,-55.58034
2026/03/03 18:51:00,AQUA_M-T,Brasil,PARÁ,ALENQUER,Amazônia,3.0,0.0,0.04,10.1,-1.50768,-55.16863
2026/03/03 18:51:00,AQUA_M-T,Brasil,PARÁ,PRAINHA,Amazônia,2.0,0.0,0.06,14.4,-1.54391,-53.70609
2026/03/03 18:51:00,AQUA_M-T,Brasil,PARÁ,BELTERRA,Amazônia,1.0,0.0,0.0,6.9,-3.15602,-55.00591
2026/03/03 18:51:00,AQUA_M-T,Brasil,PARÁ,ÓBIDOS,Amazônia,1.0,0.8,0.0,10.3,-1.88535,-55.46989
